Date,Open,High,Low,Close,Adj Close,Volume
06-07-2018,348.299988,357.700012,347,352.600006,343.17392,17790500
09-07-2018,356.100006,366.899994,355,363.299988,353.58786,16834621
10-07-2018,363.899994,373.100006,360,371.399994,361.471313,20404168
11-07-2018,370.950012,373.350006,367.450012,371.600006,361.665985,9423127
12-07-2018,372.5,385,372.5,374.799988,364.780426,17868601
13-07-2018,376.899994,380.299988,367.299988,376,365.948364,15448753
16-07-2018,376,380.799988,369.600006,378.5,368.381531,9093938
17-07-2018,377.899994,385.899994,375.600006,380.799988,370.620026,12586691
18-07-2018,381.899994,388,378,383.649994,373.39386,10472260
19-07-2018,380.950012,394.350006,379.399994,392.299988,381.812592,17050256
20-07-2018,391.100006,392.5,385.299988,386.5,376.167664,10076070
23-07-2018,387.899994,392.350006,382.75,386.600006,376.265015,9511403
24-07-2018,389.200012,390,382.700012,384.350006,374.075134,9785989
25-07-2018,386,392.700012,381.5,382.899994,372.663879,12467278
26-07-2018,385,386.299988,358.549988,369.75,359.865448,35251243
27-07-2018,374.899994,374.899994,362.399994,370,360.108734,17100821
30-07-2018,372,373,365.25,369.299988,359.42746,11469162
31-07-2018,370,374.700012,366.399994,367.950012,358.113556,9734450
01-08-2018,369.899994,371.549988,362,365.850006,356.069702,7742871
02-08-2018,364.950012,365.649994,356.649994,361.799988,352.12796,8365895
03-08-2018,364,374,364,373.200012,363.223206,10625829
06-08-2018,374,380.700012,373.450012,377.899994,367.797546,12018227
07-08-2018,380,386.399994,376.5,381.649994,371.447327,13525426
08-08-2018,382.600006,385.75,379.549988,382.75,372.517914,6767532
09-08-2018,383.5,384.700012,377.649994,381.049988,370.863342,5854134
10-08-2018,382,391,381,382.850006,372.615234,13916077
13-08-2018,379,383,368.299988,370.700012,360.79007,9205915
14-08-2018,369,384.299988,368.149994,382.5,372.274597,12351125
16-08-2018,381.200012,384.850006,374.200012,378.450012,368.332855,11567658
17-08-2018,382.399994,395.649994,380.299988,393.200012,382.688568,16094026
20-08-2018,396.799988,404,392.549988,394,383.467163,15247130
21-08-2018,396,397.450012,389.5,391.350006,380.888,9991245
23-08-2018,395.25,395.5,383.350006,388.600006,378.211517,9262319
24-08-2018,387,388.700012,372.850006,374.200012,364.196503,16301075
27-08-2018,378,384.649994,377,383,372.76123,9563369
28-08-2018,386,386,362.799988,370.600006,360.692719,26309238
29-08-2018,373.649994,378.549988,362,365.149994,355.388397,30544751
30-08-2018,369,369,358,361.75,352.079285,28157288
31-08-2018,343,350,336.25,343.5,334.3172,84019022
03-09-2018,347.950012,348,337.200012,339.049988,329.986145,26137760
04-09-2018,340.75,343.399994,332.549988,334.049988,325.119812,22057643
05-09-2018,332.899994,344.899994,332.25,343.799988,334.609161,24809578
06-09-2018,346.549988,347.799988,337.899994,339.200012,330.132141,17527530
07-09-2018,341,341.049988,321.799988,323.399994,314.754517,48830425
10-09-2018,323.649994,328.899994,316,323.649994,314.997833,43295622
11-09-2018,326,327.850006,314.600006,316.600006,308.136292,28553718
12-09-2018,318,319.950012,310.600006,314.299988,305.897766,26121445
14-09-2018,318.5,328.5,316.700012,323.100006,314.462524,36624891
17-09-2018,317.5,321.850006,315.950012,318.600006,310.082855,18554055
18-09-2018,319.350006,328.950012,319.100006,323.549988,314.900513,30243505
19-09-2018,326,328.75,318.049988,319.200012,310.666809,16185496
21-09-2018,287.299988,287.299988,218.100006,226.5,220.444946,293552756
24-09-2018,236.5,237.5,215.850006,226.399994,220.347626,105701372
25-09-2018,230,238.850006,197.25,219.699997,213.826736,110217421
26-09-2018,223,229.800003,217,223.75,217.768478,62814786
27-09-2018,226,227,202.050003,203.25,197.816498,91197198
28-09-2018,203.600006,204,165,183.649994,178.740448,148654874
01-10-2018,180,203.800003,170.600006,200.850006,195.480667,130992623
03-10-2018,205,222.949997,202.25,212.75,207.062531,97945695
04-10-2018,209.399994,220,205.050003,215,209.252396,65604016
05-10-2018,215,218.5,203.100006,206,200.492981,40546788
08-10-2018,210,226.600006,207.399994,221.199997,215.286636,62349640
09-10-2018,225.5,233.800003,222.600006,224.649994,218.644409,49480210
10-10-2018,229,237,219.399994,233.899994,227.647125,52351177
11-10-2018,222,268.950012,216.649994,240.199997,233.778717,94679663
12-10-2018,247,254.399994,244.5,246.449997,239.861618,43535321
15-10-2018,248.949997,250.600006,241.550003,246,239.42366,24694397
16-10-2018,247,251.399994,245.600006,248.899994,242.246124,18099074
17-10-2018,252.5,254.850006,228.5,231.899994,225.700592,37767849
19-10-2018,225,230.550003,213,217.899994,212.07486,50336402
22-10-2018,221,222.350006,208.5,211.5,205.845963,33633639
23-10-2018,209,216.699997,206.5,213.199997,207.500504,28293781
24-10-2018,217.5,220,202,204,198.546448,38009322
25-10-2018,202.600006,207.5,195,198.350006,193.047501,59170164
26-10-2018,178.550003,191.649994,168.600006,180.699997,175.869339,95760078
29-10-2018,185,185.899994,174.75,181.300003,176.453293,52331613
30-10-2018,182,189.899994,180.649994,182.050003,177.183243,43428186
31-10-2018,185,189.5,179.649994,188.100006,183.071503,53264490
01-11-2018,192,205.75,189.050003,204.050003,198.595108,69202992
02-11-2018,212.75,215.899994,207.649994,209.100006,203.510117,51686587
05-11-2018,209,212.350006,206.100006,210.100006,204.483383,21134350
06-11-2018,212.25,217.899994,211,214.449997,208.717087,26924066
07-11-2018,217.449997,218,215.5,215.949997,210.176987,3962712
09-11-2018,214,229.399994,213.199997,227.899994,221.807526,40754087
12-11-2018,230,230.850006,221.100006,223.050003,217.087189,29069172
13-11-2018,222,226.850006,220,225.449997,219.423019,19014119
14-11-2018,226.899994,229,221,222.399994,216.454559,19780790
15-11-2018,215,217.949997,202.25,205.850006,200.347,60944632
16-11-2018,201.75,201.75,187.800003,191,185.893982,88101871
19-11-2018,198.100006,205.949997,194.350006,204.800003,199.325058,64329717
20-11-2018,198,199.75,191,192.100006,186.964584,77354754
21-11-2018,196.100006,200.800003,194.600006,198.149994,192.852844,47627190
22-11-2018,200,203.850006,194.649994,195.550003,190.322342,44350629
26-11-2018,189,191.949997,182.199997,187.899994,182.876846,60418383
27-11-2018,193,193.800003,180.350006,182.649994,177.767197,70065939
28-11-2018,180.399994,181,160.300003,162.100006,157.766571,140720495
29-11-2018,157.050003,167,146.75,160.449997,156.160675,292043464
30-11-2018,164,171.350006,160.449997,169.800003,165.260727,120153166
03-12-2018,174,179.5,165.300003,178,173.241516,104720593
04-12-2018,180.350006,182.449997,175.25,176.5,171.781601,68038860
05-12-2018,173.5,178.449997,172.199997,173.399994,168.764465,52289539
06-12-2018,169,172.5,167.350006,168.449997,163.946808,38867660
07-12-2018,170,172,162,166.199997,161.756943,49750931
10-12-2018,162,169.5,160,165.649994,161.221649,50379613
11-12-2018,164.5,179.850006,163.800003,177.850006,173.09552,85103084
12-12-2018,182,187.5,181.550003,186.600006,181.611603,71832334
13-12-2018,193,193.199997,172.300003,174.699997,170.029724,108920029
14-12-2018,172.699997,181.600006,168.25,180.350006,175.528687,79566067
17-12-2018,183.25,184.449997,179.449997,181,176.161316,35269769
18-12-2018,180,180.899994,176.75,179,174.214767,35729865
19-12-2018,180.5,183.149994,178.600006,179.550003,174.750076,40247602
20-12-2018,179,187.600006,178,186.75,181.757584,61970822
21-12-2018,188,188.449997,180.850006,182.949997,178.059174,40864241
24-12-2018,184,185.5,181.25,182.300003,177.426559,32861722
26-12-2018,182.5,182.649994,174.25,179.449997,174.65274,47421246
27-12-2018,183,183.449997,177.050003,178.100006,173.338837,44303877
28-12-2018,180,183.300003,180,181.449997,176.599274,27142501
31-12-2018,183.199997,183.850006,181,181.800003,176.939926,18970865
01-01-2019,182.600006,185.899994,181,184.25,179.324417,24160878
02-01-2019,183.449997,187,182.5,184.649994,179.71373,32583205
03-01-2019,185.25,186,183.5,184.100006,179.178436,20239949
04-01-2019,184.850006,190.300003,181.550003,189.649994,184.580063,45914917
07-01-2019,193.899994,194.399994,185.800003,187.149994,182.146896,40515242
08-01-2019,188,193.199997,185,192.350006,187.207901,40559174
09-01-2019,193.949997,193.949997,181.5,186.449997,181.465607,63673200
10-01-2019,188,188.899994,184.199997,186.899994,181.90358,36296992
11-01-2019,188.699997,189.899994,182.75,184.25,179.324417,33594786
14-01-2019,185,198,182.300003,195.350006,190.127701,98089778
15-01-2019,196.600006,205,196.100006,203,197.573181,82308056
16-01-2019,204.800003,209.149994,203.5,208.350006,202.780167,58015710
17-01-2019,209.25,209.550003,200.25,201.5,196.113281,60534702
18-01-2019,202,203.050003,196.199997,198.600006,193.290802,41858021
21-01-2019,199.300003,200.5,190.699997,191.949997,186.818588,37304992
22-01-2019,191.5,193.800003,187.399994,192.199997,187.06189,38382360
23-01-2019,194.5,199.5,193.649994,197.25,191.976898,46394304
24-01-2019,199,235,189,215.399994,209.641693,127603904
25-01-2019,225,245,218,219.600006,213.729416,183425643
28-01-2019,222.449997,223,206.100006,207.5,201.952881,58015753
29-01-2019,207,209.449997,195.699997,202.899994,197.475845,76651017
30-01-2019,211,212,198.300003,199.5,194.166748,65312137
31-01-2019,202,202.449997,190.149994,194.100006,188.911118,67794993
01-02-2019,195.899994,197.199997,181.25,185.600006,180.638336,66597684
04-02-2019,184.25,184.699997,175.600006,179.800003,174.993393,60771732
05-02-2019,179.800003,183.5,175,176.100006,171.392303,44477885
06-02-2019,178.899994,178.949997,173,176.449997,171.732956,45391450
07-02-2019,177.100006,181.800003,175.25,176.949997,172.219574,44494971
08-02-2019,177,178.5,173.25,175.100006,170.419052,32561739
11-02-2019,175.100006,176,170.100006,173.25,168.618484,29509227
12-02-2019,173,176.25,172.100006,172.649994,168.034515,22298518
14-02-2019,186.350006,224,186.350006,221.25,215.335297,264725005
15-02-2019,226.899994,226.899994,211.300003,219,213.145447,141193124
18-02-2019,201,216.699997,201,213.550003,207.841156,89969426
19-02-2019,215.100006,218.100006,211.550003,212.850006,207.159866,33990276
20-02-2019,216.899994,219.800003,213.350006,217.850006,212.026199,48429455
21-02-2019,218.850006,218.850006,214,215.149994,209.398376,27975632
22-02-2019,214.5,223.699997,213.100006,222,216.065262,51329944
25-02-2019,223.850006,230.600006,221.199997,229.100006,222.975449,47825222
26-02-2019,223.199997,234.449997,220.100006,229.5,223.364761,84298892
27-02-2019,233,236.800003,223.649994,228.199997,222.099518,74650022
28-02-2019,230,232.75,226.800003,231.149994,224.970627,45753501
01-03-2019,234.899994,238.5,234.100006,237.600006,231.248215,42006406
05-03-2019,236,240.75,234.5,237.449997,231.102234,30848699
06-03-2019,238.100006,240.649994,232.949997,235.300003,229.009705,24658589
07-03-2019,235.5,236,228.649994,231.699997,225.505951,27229610
08-03-2019,231.699997,234.899994,229.5,232.300003,226.089905,23233663
11-03-2019,233,238,231.600006,236.300003,229.982971,21189817
12-03-2019,238,239.199997,235,235.850006,229.544998,22100817
13-03-2019,236,247.600006,232.699997,244.300003,237.769119,58883298
14-03-2019,248,254,246.149994,249.850006,243.170746,59684202
15-03-2019,251.699997,252.800003,243.5,245.050003,238.499069,38715468
18-03-2019,247,248.550003,241.800003,245.949997,239.375,24825632
19-03-2019,246.649994,250.5,245,248.800003,242.148804,21448040
20-03-2019,248.75,253,246.399994,252.149994,245.409241,26817389
22-03-2019,253,257.5,250.350006,252.600006,245.847229,34018752
25-03-2019,250,250.399994,246.100006,247.25,240.640244,23540100
26-03-2019,247.5,254.800003,247.449997,253.699997,246.917816,20571726
27-03-2019,258.399994,269.850006,256.100006,268.450012,261.273529,84155309
28-03-2019,270.649994,277.700012,268.299988,276.100006,268.718994,48078072
01-04-2019,276,280,273.799988,275.899994,268.524323,27807546
02-04-2019,278.200012,282.049988,274.799988,280.299988,272.806702,24708930
03-04-2019,283.5,286,272.200012,273.700012,266.383179,31808834
04-04-2019,274,275,265,268.049988,260.884186,42003554
05-04-2019,270,274,264.25,266.850006,259.716278,28319923
08-04-2019,267.100006,268.100006,258.25,260.049988,253.098038,26252469
09-04-2019,261.899994,272,258.700012,270.600006,263.366028,39195173
10-04-2019,272,275.450012,267.5,268.25,261.078827,32016249
11-04-2019,268.75,270.25,264,269.049988,261.857452,20363799
12-04-2019,269.700012,271.899994,265.799988,267.899994,260.73819,21736271
15-04-2019,268.450012,269.899994,264.799988,265.5,258.402374,13509220
16-04-2019,267.549988,269.200012,265,266.450012,259.326965,16368625
18-04-2019,266.399994,267.950012,254.050003,255.800003,248.96167,32491440
22-04-2019,253.949997,254.399994,237,238.350006,231.978165,37467080
23-04-2019,239,244.649994,230.5,232.699997,226.479202,43232834
24-04-2019,233,240.399994,231.199997,239.149994,232.756775,38516951
25-04-2019,241,250.399994,236.050003,237.050003,230.712921,71641179
26-04-2019,239.899994,240.350006,232.100006,237.199997,230.858902,48524121
30-04-2019,213.5,213.5,165.600006,168,163.508835,217219923
02-05-2019,162,178,160,173.75,169.105133,124177861
03-05-2019,177,177.800003,169.699997,175.899994,171.197632,58953903
06-05-2019,168.050003,171.899994,165.5,166.25,161.805618,49500412
07-05-2019,169,169.949997,163.649994,164.75,160.345718,40446604
08-05-2019,165,166.5,160,160.75,156.452667,47387735
09-05-2019,158,171.399994,156.5,170.300003,165.747345,88653903
10-05-2019,172.75,174.25,162.800003,163.850006,159.469788,62257935
13-05-2019,164.899994,165.449997,154,154.699997,150.564392,60884255
14-05-2019,155.100006,158.899994,151.399994,155.850006,151.683655,62642515
15-05-2019,154.199997,154.300003,141.800003,142.949997,139.128494,95899314
16-05-2019,144,145.899994,134.649994,137.75,134.06752,82730883
17-05-2019,141,146,132.449997,134.149994,130.563751,117940438
20-05-2019,142.5,144.899994,137,143.550003,139.712463,82205265
21-05-2019,145,145,138.5,141,137.230637,59499614
22-05-2019,141,141.25,135.5,137.550003,133.872864,58669730
23-05-2019,143.899994,150.800003,138.75,139.75,136.014053,111719246
24-05-2019,141,142.899994,139.5,141.199997,137.425278,45274708
27-05-2019,142,148.449997,140.850006,146.800003,142.875595,67258367
28-05-2019,148.949997,154.899994,148.199997,152.800003,148.715195,81670499
29-05-2019,154,156,150.649994,151.699997,147.644577,49000782
30-05-2019,150.199997,156.5,149.899994,155,150.856369,55475576
31-05-2019,156.600006,157,147,147.800003,143.848846,63368992
03-06-2019,148,149.899994,144.5,149.449997,147.449997,40272408
04-06-2019,148.800003,153.850006,148.550003,152.800003,152.800003,45560540
06-06-2019,148.449997,151.199997,142.300003,143.399994,143.399994,65169529
07-06-2019,143.399994,145.449997,136.149994,139.899994,139.899994,66206668
10-06-2019,141.899994,145,132.550003,135.899994,135.899994,86398912
11-06-2019,135,143.5,133.75,139.550003,139.550003,80946657
12-06-2019,136,137.800003,133.600006,134.75,134.75,56236715
13-06-2019,130.800003,130.800003,116,117.099998,117.099998,197154833
14-06-2019,118.5,121,112.849998,115.050003,115.050003,155169990
17-06-2019,118,118.349998,113.75,116.150002,116.150002,84436078
18-06-2019,116,117.5,107.099998,109.300003,109.300003,116604528
19-06-2019,109,111.449997,101.300003,103.199997,103.199997,126458237
20-06-2019,102,115.900002,98.699997,114.550003,114.550003,159393077
21-06-2019,114.550003,114.800003,108.25,109.599998,109.599998,106421502
24-06-2019,112,114,108.849998,111.949997,111.949997,79695315
25-06-2019,111,112.5,109.099998,110.050003,110.050003,56892279
26-06-2019,109,114.650002,108.400002,113.050003,113.050003,72879532
27-06-2019,113.050003,114.5,111.800003,112.400002,112.400002,51280994
28-06-2019,112.5,113,107.5,108.75,108.75,68854685
01-07-2019,109.5,110.5,107.650002,109.150002,109.150002,42545442
02-07-2019,108.050003,108.050003,99.800003,100.800003,100.800003,149669579
03-07-2019,100.75,103.800003,98.849998,99.75,99.75,112667717
04-07-2019,101,102.150002,95.199997,96.25,96.25,108105010
05-07-2019,95,96.849998,87.400002,88.150002,88.150002,220546903
08-07-2019,87,94.599998,85.650002,93.150002,93.150002,197675527
09-07-2019,95,97,90.300003,91.349998,91.349998,137863884
10-07-2019,92.150002,94,91.5,93,93,75776545
11-07-2019,94,95,90.699997,92.449997,92.449997,73432269
12-07-2019,93.25,94.849998,91.650002,94.199997,94.199997,60702978
15-07-2019,95,99.300003,92.550003,93.199997,93.199997,126736904
16-07-2019,94,106.5,92.25,103.849998,103.849998,228682135
17-07-2019,108.5,108.5,97.550003,98.400002,98.400002,238375009
18-07-2019,88.599998,90.25,79.150002,85.800003,85.800003,229258092
19-07-2019,86,86.900002,82.599998,83.25,83.25,145863654
22-07-2019,83.300003,92.5,81.699997,91.150002,91.150002,208758719
23-07-2019,89,93.900002,87.099998,90.650002,90.650002,164964349
24-07-2019,91.5,93.650002,88.150002,89.150002,89.150002,104007122
25-07-2019,88.400002,90.400002,85.849998,87.650002,87.650002,113015178
26-07-2019,88.75,96.900002,87.099998,96.050003,96.050003,186097455
29-07-2019,95.699997,98.699997,91.349998,94.75,94.75,138287221
30-07-2019,95,96.300003,81.150002,86.050003,86.050003,120979045
31-07-2019,86,92.349998,84.75,91.199997,91.199997,133054947
01-08-2019,88.949997,91.300003,85.75,88.400002,88.400002,111842102
02-08-2019,87.800003,90.900002,86.800003,88.300003,88.300003,106397716
05-08-2019,88,88,79.5,81.099998,81.099998,136352605
06-08-2019,80.900002,86.650002,79.699997,85.349998,85.349998,134819814
07-08-2019,86.5,92,86.099998,86.849998,86.849998,171429816
08-08-2019,89.25,89.900002,84.800003,89.199997,89.199997,122325009
09-08-2019,91.800003,92.449997,81.150002,82.150002,82.150002,187030766
13-08-2019,84,84.199997,72.849998,73.599998,73.599998,206712601
14-08-2019,74.900002,77.900002,70.550003,76.550003,76.550003,173114134
16-08-2019,79,81.449997,76.849998,79.449997,79.449997,143478784
19-08-2019,79.449997,80.75,76,76.650002,76.650002,127652182
20-08-2019,76.949997,76.949997,70.5,71.199997,71.199997,167966737
21-08-2019,71.199997,71.5,64.550003,65.400002,65.400002,228212985
22-08-2019,66.400002,67.699997,53.200001,56.299999,56.299999,314692568
23-08-2019,56.400002,61.25,54.75,59.25,59.25,309367850
26-08-2019,62.950001,64.699997,57.349998,62.900002,62.900002,277799302
27-08-2019,62.900002,65.349998,62.5,64.5,64.5,190996863
28-08-2019,64.5,65.150002,58.049999,59.5,59.5,223167624
29-08-2019,59.25,59.299999,55,57.400002,57.400002,188754023
30-08-2019,58.25,60.950001,55.5,59.950001,59.950001,226395035
03-09-2019,59.25,62.299999,57.650002,58.75,58.75,196326964
04-09-2019,58.349998,60.299999,57.25,59.450001,59.450001,143742201
05-09-2019,59.700001,62.349998,58.849998,61.950001,61.950001,177919556
06-09-2019,61.299999,62.150002,59.599998,60.400002,60.400002,130716447
09-09-2019,60.099998,64.099998,59.849998,63.099998,63.099998,150897861
11-09-2019,66,75.449997,65,71.599998,71.599998,332938591
12-09-2019,71.800003,72.199997,67.150002,67.949997,67.949997,221839869
13-09-2019,67,69.5,64.099998,68.550003,68.550003,278285524
16-09-2019,67.599998,68.199997,65.949997,67.050003,67.050003,128189225
17-09-2019,67.099998,68.800003,64.650002,65.099998,65.099998,150932029
18-09-2019,66,66.449997,61.700001,64.099998,64.099998,186937027
19-09-2019,64.699997,64.800003,53,54.099998,54.099998,321270950
20-09-2019,53.700001,59.900002,52.700001,55.5,55.5,398347296
23-09-2019,57,57.5,52.900002,55.450001,55.450001,221169297
24-09-2019,54.900002,57.650002,53.549999,56.049999,56.049999,171828060
25-09-2019,55.900002,56.849998,53.099998,53.700001,53.700001,152430784
26-09-2019,53.900002,54.25,50.549999,51.049999,51.049999,249670424
27-09-2019,50,52.900002,48.400002,48.75,48.75,306867611
30-09-2019,48.25,49.099998,40.950001,41.400002,41.400002,356666325
01-10-2019,42,44.299999,29,32,32,808959169
03-10-2019,35.200001,43.450001,35.200001,42.5,42.5,584506441
04-10-2019,45,45.900002,40.950001,42.150002,42.150002,512643766
07-10-2019,45.950001,46.799999,42.799999,45.650002,45.650002,355287494
09-10-2019,45.450001,45.450001,41.049999,43.25,43.25,343533101
10-10-2019,41.700001,42.700001,40.150002,40.950001,40.950001,207266038
11-10-2019,41,42,37,39.599998,39.599998,339478520
14-10-2019,39.900002,41.5,38.799999,40.099998,40.099998,223727101
15-10-2019,41.099998,41.450001,39,40.599998,40.599998,193601940
16-10-2019,40.599998,42.049999,39.799999,41.049999,41.049999,188799876
17-10-2019,41.900002,48.200001,40.700001,47.400002,47.400002,422749767
18-10-2019,46.599998,52.700001,46,51.400002,51.400002,441645534
22-10-2019,53,56.599998,50.25,51.799999,51.799999,407437580
23-10-2019,51.799999,53.5,49.200001,51.200001,51.200001,296722600
24-10-2019,51.200001,52.549999,47.450001,48.299999,48.299999,230787323
25-10-2019,48.650002,54.299999,45.75,52.150002,52.150002,346577924
27-10-2019,null,null,null,null,null,null
29-10-2019,54.349998,59.900002,53.099998,58.150002,58.150002,368611147
30-10-2019,59.099998,59.450001,56,56.799999,56.799999,256297926
31-10-2019,56.099998,78.699997,54.900002,70.400002,70.400002,836967454
01-11-2019,71,71.849998,65,66.599998,66.599998,431574597
04-11-2019,59.950001,71.300003,56.650002,66.150002,66.150002,420997681
05-11-2019,70.300003,72,67.199997,68.300003,68.300003,294896159
06-11-2019,68.550003,71.150002,67.550003,68.699997,68.699997,226082900
07-11-2019,68,69.300003,66,66.449997,66.449997,189859140
08-11-2019,65.900002,72.300003,64.300003,68.949997,68.949997,413106980
11-11-2019,70,73.550003,69.150002,73,73,263947818
13-11-2019,74.400002,75.300003,67.099998,68.199997,68.199997,317911123
14-11-2019,68.849998,70.800003,67.099998,68.75,68.75,195114955
15-11-2019,69.199997,70.199997,68.300003,68.699997,68.699997,129526064
18-11-2019,69.25,69.25,65.400002,65.849998,65.849998,178150594
19-11-2019,65,67.25,63.049999,64.150002,64.150002,239228500
20-11-2019,62.099998,66.449997,62,65.849998,65.849998,229215332
21-11-2019,66.900002,66.900002,63.799999,64.25,64.25,133531524
22-11-2019,64.25,66.150002,64,64.800003,64.800003,121791625
25-11-2019,64.949997,65.5,62.299999,63.75,63.75,171923335
26-11-2019,64.599998,67.5,62.549999,63.150002,63.150002,399791670
27-11-2019,68.099998,69,65.650002,68.25,68.25,254612192
28-11-2019,69,70.650002,68.349998,70.050003,70.050003,223021365
29-11-2019,72,74,67.550003,68.300003,68.300003,428332393
02-12-2019,69,69.300003,63.049999,64.050003,64.050003,361756071
03-12-2019,64.099998,65.25,59,59.5,59.5,297142445
04-12-2019,58.549999,63.450001,56.650002,63,63,340845428
05-12-2019,63,64,60.849998,62.099998,62.099998,224990595
06-12-2019,60.099998,60.75,55.150002,56,56,282441286
09-12-2019,56,58.849998,53.75,56.25,56.25,314839590
10-12-2019,54.799999,56.349998,48.549999,50.549999,50.549999,345518744
11-12-2019,47.25,49.400002,40.75,42.799999,42.799999,661012673
12-12-2019,43.150002,48.799999,42.799999,45.349998,45.349998,398199436
13-12-2019,45.5,47.650002,45.400002,46.650002,46.650002,201459985
16-12-2019,47.25,48,45.950001,46.799999,46.799999,172273653
17-12-2019,47.400002,48.200001,46.849998,47.599998,47.599998,130789036
18-12-2019,48,48.200001,46,46.75,46.75,130282558
19-12-2019,46,51.400002,44.950001,49.900002,49.900002,307936405
20-12-2019,49.5,53.5,48.299999,51.400002,51.400002,359647922
23-12-2019,50.75,52.299999,48.700001,49.650002,49.650002,276776855
24-12-2019,50.150002,52,50.049999,51.200001,51.200001,242779981
26-12-2019,51,51.599998,48.25,48.650002,48.650002,216380349
27-12-2019,49.5,49.75,47.650002,48,48,154956583
30-12-2019,47.900002,48.950001,46.650002,47.349998,47.349998,152510288
31-12-2019,47.299999,48.049999,46.349998,46.950001,46.950001,141422188
01-01-2020,46.950001,47.5,46.5,46.650002,46.650002,102291841
02-01-2020,46.799999,48.5,46.400002,47.349998,47.349998,122242838
03-01-2020,47.349998,48.25,46.849998,47.099998,47.099998,94827592
06-01-2020,46.75,46.75,45,45.150002,45.150002,102880221
07-01-2020,45.700001,46.400002,43.950001,45.049999,45.049999,111094678
08-01-2020,46.25,47.200001,45.299999,46.049999,46.049999,140074287
09-01-2020,47,48.5,46.299999,47.299999,47.299999,152025694
10-01-2020,47.950001,48.349998,43.799999,44.75,44.75,303072426
13-01-2020,43.400002,43.900002,41.049999,42.099998,42.099998,194734026
14-01-2020,41.75,41.75,36.549999,38.549999,38.549999,314975429
15-01-2020,38.450001,41.099998,36.650002,39.75,39.75,400694734
16-01-2020,40.150002,40.900002,39.75,39.950001,39.950001,126354618
17-01-2020,37.599998,39.549999,37,39.25,39.25,125635833
20-01-2020,39.5,40.200001,38.450001,38.650002,38.650002,89703186
21-01-2020,38.599998,39.200001,38.099998,38.349998,38.349998,67215936
22-01-2020,38.700001,39,38,38.450001,38.450001,62400795
23-01-2020,38.549999,41.400002,38.349998,40.950001,40.950001,178774952
24-01-2020,41.200001,45,41.099998,42.799999,42.799999,289854100
27-01-2020,42.299999,43.450001,41.849998,42.400002,42.400002,134241973
28-01-2020,42.5,43.299999,41.25,41.650002,41.650002,106167368
29-01-2020,41.849998,42.349998,41,41.200001,41.200001,141475654
30-01-2020,40.799999,40.849998,38.549999,39.049999,39.049999,150556233
31-01-2020,39.299999,40.200001,38.700001,39.25,39.25,117636393
